Season,Participants,Best Odd,Your Bet,Winning Bet
2016,Admira Prague - MFK Dobris,1.4,1,1
2016,Susice - Malse Roudne,1.29,2,2
2016,Motorlet Prague - Cesky Krumlov,1.44,1,0
2016,Admira Prague - Doubravka,1.32,1,1
2016,Marianske Lazne - Susice,1.2,1,1
2016,Karlovy Vary - Doubravka,1.39,1,1
2016,Susice - Cesky Krumlov,1.33,2,2
2016,Cizova - Aritma Prague,1.23,1,1
2016,Karlovy Vary - Susice,1.06,1,1
2016,MFK Dobris - Cizova,1.49,2,2
2016,SK Jankov - Cizova,1.4,2,2
2016,Susice - Rokycany,1.43,2,2
2016,Karlovy Vary - Marianske Lazne,1.33,1,0
2016,Admira Prague - Susice,1.08,1,1
2016,Cizova - Doubravka,1.3,1,1
2016,Susice - Klatovy,1.28,2,0
2016,Susice - MFK Dobris,1.32,2,2
2016,Motorlet Prague - Doubravka,1.5,1,1
2016,Aritma Prague - Klatovy,1.44,1,0
2016,Admira Prague - SK Jankov,1.2,1,1
2016,Admira Prague - MFK Dobris,1.4,1,1
2016,Susice - Malse Roudne,1.29,2,2
2016,Motorlet Prague - Cesky Krumlov,1.44,1,0
2016,Admira Prague - Doubravka,1.32,1,1
2016,Marianske Lazne - Susice,1.2,1,1
2016,Karlovy Vary - Doubravka,1.39,1,1
2016,Susice - Cesky Krumlov,1.33,2,2
2016,Cizova - Aritma Prague,1.23,1,1
2016,Karlovy Vary - Susice,1.06,1,1
2016,MFK Dobris - Cizova,1.49,2,2
2016,SK Jankov - Cizova,1.4,2,2
2016,Susice - Rokycany,1.43,2,2
2016,Karlovy Vary - Marianske Lazne,1.33,1,0
2016,Admira Prague - Susice,1.08,1,1
2016,Cizova - Doubravka,1.3,1,1
2016,Susice - Klatovy,1.28,2,0
2016,Susice - MFK Dobris,1.32,2,2
2016,Motorlet Prague - Doubravka,1.5,1,1
2016,Aritma Prague - Klatovy,1.44,1,0
2016,Admira Prague - SK Jankov,1.2,1,1
2015,Horovicko - Nove Straseci,1.17,1,1
2015,Karlovy Vary - Cesky Krumlov,1.4,1,2
2015,Motorlet Prague - Petrin Plzen,1.26,1,1
2015,Nove Straseci - Jindrichuv Hradec,1.45,1,1
2015,Cesky Krumlov - Trebon,1.26,1,0
2015,Karlovy Vary - Malse Roudne,1.45,1,1
2015,Horovicko - Jindrichuv Hradec,1.14,1,1
2015,Karlovy Vary - Nove Straseci,1.4,1,1
2015,Motorlet Prague - Rokycany,1.37,1,0
2015,Aritma Prague - Cizova,1.44,1,2
2014,Doubravka - Hvezda Cheb,1.36,1,1
2014,Mas Taborsko B - Malse Roudne,1.5,1,1
2012,Admira Prague - Milevsko,1.29,1,0
