Season,Participants,Best Odd,Your Bet,Winning Bet
2016,SKA St. Petersburg - Lokomotiv Yaroslavl&nbsp;,1.49,1,0
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.49,1,1
2016,Metallurg Magnitogorsk - Barys Astana&nbsp;,1.37,1,0
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.47,1,1
2016,Metallurg Magnitogorsk - Barys Astana&nbsp;,1.38,1,1
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.46,1,0
2016,Metallurg Magnitogorsk - Kunlun&nbsp;,1.37,1,1
2016,Podolsk - SKA St. Petersburg&nbsp;,1.32,2,2
2016,SKA St. Petersburg - Lokomotiv Yaroslavl&nbsp;,1.49,1,0
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.49,1,1
2016,Metallurg Magnitogorsk - Barys Astana&nbsp;,1.37,1,0
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.47,1,1
2016,Metallurg Magnitogorsk - Barys Astana&nbsp;,1.38,1,1
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.46,1,0
2016,Metallurg Magnitogorsk - Kunlun&nbsp;,1.37,1,1
2016,Podolsk - SKA St. Petersburg&nbsp;,1.32,2,2
2016,SKA St. Petersburg - Lokomotiv Yaroslavl&nbsp;,1.49,1,0
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.49,1,1
2016,Metallurg Magnitogorsk - Barys Astana&nbsp;,1.37,1,0
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.47,1,1
2016,Metallurg Magnitogorsk - Barys Astana&nbsp;,1.38,1,1
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.46,1,0
2016,Metallurg Magnitogorsk - Kunlun&nbsp;,1.37,1,1
2016,Podolsk - SKA St. Petersburg&nbsp;,1.32,2,2
2016,SKA St. Petersburg - Lokomotiv Yaroslavl&nbsp;,1.49,1,0
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.49,1,1
2016,Metallurg Magnitogorsk - Barys Astana&nbsp;,1.37,1,0
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.47,1,1
2016,Metallurg Magnitogorsk - Barys Astana&nbsp;,1.38,1,1
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.46,1,0
2016,Metallurg Magnitogorsk - Kunlun&nbsp;,1.37,1,1
2016,Podolsk - SKA St. Petersburg&nbsp;,1.32,2,2
2016,SKA St. Petersburg - Lokomotiv Yaroslavl&nbsp;,1.49,1,0
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.49,1,1
2016,Metallurg Magnitogorsk - Barys Astana&nbsp;,1.37,1,0
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.47,1,1
2016,Metallurg Magnitogorsk - Barys Astana&nbsp;,1.38,1,1
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.46,1,0
2016,Metallurg Magnitogorsk - Kunlun&nbsp;,1.37,1,1
2016,Podolsk - SKA St. Petersburg&nbsp;,1.32,2,2
2016,SKA St. Petersburg - Lokomotiv Yaroslavl&nbsp;,1.49,1,0
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.49,1,1
2016,Metallurg Magnitogorsk - Barys Astana&nbsp;,1.37,1,0
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.47,1,1
2016,Metallurg Magnitogorsk - Barys Astana&nbsp;,1.38,1,1
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.46,1,0
2016,Metallurg Magnitogorsk - Kunlun&nbsp;,1.37,1,1
2016,Podolsk - SKA St. Petersburg&nbsp;,1.32,2,2
2016,SKA St. Petersburg - Lokomotiv Yaroslavl&nbsp;,1.49,1,0
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.49,1,1
2016,Metallurg Magnitogorsk - Barys Astana&nbsp;,1.37,1,0
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.47,1,1
2016,Metallurg Magnitogorsk - Barys Astana&nbsp;,1.38,1,1
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.46,1,0
2016,Metallurg Magnitogorsk - Kunlun&nbsp;,1.37,1,1
2016,Podolsk - SKA St. Petersburg&nbsp;,1.32,2,2
2016,SKA St. Petersburg - Lokomotiv Yaroslavl&nbsp;,1.49,1,0
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.49,1,1
2016,Metallurg Magnitogorsk - Barys Astana&nbsp;,1.37,1,0
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.47,1,1
2016,Metallurg Magnitogorsk - Barys Astana&nbsp;,1.38,1,1
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.46,1,0
2016,Metallurg Magnitogorsk - Kunlun&nbsp;,1.37,1,1
2016,Podolsk - SKA St. Petersburg&nbsp;,1.32,2,2
2016,SKA St. Petersburg - Lokomotiv Yaroslavl&nbsp;,1.49,1,0
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.49,1,1
2016,Metallurg Magnitogorsk - Barys Astana&nbsp;,1.37,1,0
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.47,1,1
2016,Metallurg Magnitogorsk - Barys Astana&nbsp;,1.38,1,1
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.46,1,0
2016,Metallurg Magnitogorsk - Kunlun&nbsp;,1.37,1,1
2016,Podolsk - SKA St. Petersburg&nbsp;,1.32,2,2
2016,SKA St. Petersburg - Lokomotiv Yaroslavl&nbsp;,1.49,1,0
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.49,1,1
2016,Metallurg Magnitogorsk - Barys Astana&nbsp;,1.37,1,0
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.47,1,1
2016,Metallurg Magnitogorsk - Barys Astana&nbsp;,1.38,1,1
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.46,1,0
2016,Metallurg Magnitogorsk - Kunlun&nbsp;,1.37,1,1
2016,Podolsk - SKA St. Petersburg&nbsp;,1.32,2,2
2016,SKA St. Petersburg - Lokomotiv Yaroslavl&nbsp;,1.49,1,0
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.49,1,1
2016,Metallurg Magnitogorsk - Barys Astana&nbsp;,1.37,1,0
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.47,1,1
2016,Metallurg Magnitogorsk - Barys Astana&nbsp;,1.38,1,1
2016,SKA St. Petersburg - Dyn. Moscow&nbsp;,1.46,1,0
