2016,H 65 Hoor W (Swe) - Lok. Zagreb W (Cro) &nbsp;,1.1,0
2016,Quintus W (Ned) - Lok. Zagreb W (Cro) &nbsp;,1.4,1
2016,Lok. Zagreb W (Cro) - Quintus W (Ned) &nbsp;,1.22,1
2016,H 65 Hoor W (Swe) - Ostrava W (Cze) &nbsp;,1.11,1
2016,Guardes W (Esp) - Colegio de Gaia W (Por) &nbsp;,1.12,1
2016,Baku W (Aze) - Start Elblag W (Pol) &nbsp;,1.01,1
2016,Colegio de Gaia W (Por) - Guardes W (Esp) &nbsp;,1.22,1
2016,H 65 Hoor W (Swe) - HC Vardar SCJS II W (Mac) &nbsp;,1.05,1
2016,Rotweiss Thun W (Sui) - Uzhgorod W (Ukr) &nbsp;,1.05,1
2016,Zagnos W (Tur) - Ajdovscina W (Slo) &nbsp;,1.26,0
2016,Dnepryanka W (Ukr) - Guardes W (Esp) &nbsp;,1.06,1
2016,Uzhgorod W (Ukr) - Rotweiss Thun W (Sui) &nbsp;,1.08,1
2016,Ajdovscina W (Slo) - Zagnos W (Tur) &nbsp;,1.08,0
2016,Alcobendas W (Esp) - Colegio de Gaia W (Por) &nbsp;,1.13,1
2016,Alcobendas W (Esp) - Kumanovo W (Mac) &nbsp;,1.03,1
2016,Kumanovo W (Mac) - Alcobendas W (Esp) &nbsp;,1.3,1
2015,Uzhgorod W (Ukr) - Kastamonu W (Tur) &nbsp;,1.12,1
2015,Start Elblag W (Pol) - Gran Canaria W (Esp) &nbsp;,1.42,0
2015,Kastamonu W (Tur) - Uzhgorod W (Ukr) &nbsp;,1.07,1
2015,Uzhgorod W (Ukr) - HC Vardar SCJS II W (Mac) &nbsp;,1.26,1
2015,Ostrava W (Cze) - Izmir BSB W (Tur) &nbsp;,1.04,1
2014,Mios Biganos W (Fra) - Pogon Szczecin W (Pol) &nbsp;,1.37,1
2014,Pogon Szczecin W (Pol) - Mios Biganos W (Fra) &nbsp;,1.34,0
2014,Havre W (Fra) - Mios Biganos W (Fra) &nbsp;,1.29,0
2014,Pogon Szczecin W (Pol) - Galytchanka W (Ukr) &nbsp;,1.2,1
2014,Galytchanka W (Ukr) - Nis W (Srb) &nbsp;,1.2,1
2014,Nis W (Srb) - Galytchanka W (Ukr) &nbsp;,1.25,1
2014,Knjaz W (Srb) - Baku W (Aze) &nbsp;,1.04,0
2014,Zelina W (Cro) - Ardesen W (Tur) &nbsp;,1.44,0
2014,Nis W (Srb) - Fram W (Ice) &nbsp;,1.33,0
2014,Havre W (Fra) - Gorodnichanka W (Blr) &nbsp;,1.1,1
2014,Knjaz W (Srb) - Tresnjevka W (Cro) &nbsp;,1.18,1
2014,Galytchanka W (Ukr) - Quintus W (Ned) &nbsp;,1.1,1
2014,Baku W (Aze) - Crvena zvezda W (Srb) &nbsp;,1.4,0
2014,Crvena zvezda W (Srb) - Baku W (Aze) &nbsp;,1.3,1
2013,Issy W - H 65 Hoor W&nbsp;,1.11,0
2013,Issy W - Mios Biganos W&nbsp;,1.27,1
2013,H 65 Hoor W - Galytchanka W&nbsp;,1.14,1
2013,Galytchanka W - H 65 Hoor W&nbsp;,1.2,1
2013,BMS Milenium W - Galytchanka W&nbsp;,1.5,0
2013,H 65 Hoor W - Ardesen W&nbsp;,1.1,1
2013,Mios Biganos W - Quintus W&nbsp;,1.05,1
2013,Issy W - Slavia Prague W&nbsp;,1.02,0
2013,Ardesen W - H 65 Hoor W&nbsp;,1.05,1
2012,Most W - Samobor W&nbsp;,1.29,1
2011,Havre W - Muratpasa W&nbsp;,1.14,0
2011,Crvena zvezda W - Lok. Zagreb W&nbsp;,1.45,0
2010,Mios Biganos W - Muratpasa W&nbsp;,1.3,1
