2017,Turku Trojans - Seinajoki Crocodiles,1.4,1
2017,Helsinki Roosters - Turku Trojans,1.01,1
2017,Tampere Saints - Hameenlinna Huskies,1.1,1
2017,Seinajoki Crocodiles - Wasa Royals,1.1,1
2017,Helsinki Roosters - Hameenlinna Huskies,1.12,1
2017,Turku Trojans - Hameenlinna Huskies,1.1,1
2017,Porvoo Butchers - Seinajoki Crocodiles,1.15,1
2017,Seinajoki Crocodiles - Turku Trojans,1.35,1
2016,Turku Trojans - Porvoo Butchers,1.08,1
2015,Porvoo Butchers - TAFT Vantaa,1.3,1
2015,Turku Trojans - TAFT Vantaa,1.09,1
2015,Porvoo Butchers - Helsinki 69ers,1.25,0
2015,Turku Trojans - Seinajoki Crocodiles,1.45,1
