2016,Juventude do Mar W - Joana-Maia W,1.23,1
2016,Academico W - Juventude do Mar W,1.17,1
2016,Joana-Maia W - Passos Manuel W,1.37,0
2016,Academico W - Joana-Maia W,1.35,1
2016,Joana-Maia W - Juventude do Mar W,1.33,1
2016,Alavarium W - CS Madeira W,1.19,0
2016,Colegio de Gaia W - Maiastars W,1.45,1
2016,Juventude do Mar W - Barros W,1.12,1
2016,Academico W - Alavarium W,1.08,1
2016,Leca W - Academico W,1.5,1
2016,Leca W - Madeira SAD W,1.03,1
2016,Academico W - Barros W,1.03,1
2015,Passos Manuel W - Alpendorada W,1.41,1
2015,Colegio de Gaia W - Alavarium W&nbsp;,1.45,0
